NIS;VK;kieskring;aantal lijsten;nr lijst;lijstnaam;max_zetels;volgnr;Achternaam_stembiljet;voornaam_stembiljet
71045;CG;Nieuwerkerken;4;1;sp.a;17;8;BONNEUX;Kim
71045;CG;Nieuwerkerken;4;1;sp.a;17;9;SINGH;Ranjit
71045;CG;Nieuwerkerken;4;1;sp.a;17;10;GEELEN;Mark
71045;CG;Nieuwerkerken;4;1;sp.a;17;11;COUNE;Katleen
71045;CG;Nieuwerkerken;4;1;sp.a;17;12;PAESMANS;Lutgart
71045;CG;Nieuwerkerken;4;1;sp.a;17;13;LUYKX;Martine
71045;CG;Nieuwerkerken;4;1;sp.a;17;14;VERMOTE;Rohnny
71045;CG;Nieuwerkerken;4;1;sp.a;17;15;VANGEEL;Dirk
71045;CG;Nieuwerkerken;4;1;sp.a;17;16;DEGELING;Maria
71045;CG;Nieuwerkerken;4;1;sp.a;17;17;OYEN;Kevin
71045;CG;Nieuwerkerken;4;2;N-VA;17;1;SCHOPS;Marie-Rose
71045;CG;Nieuwerkerken;4;2;N-VA;17;2;REYNIERS;Marc
71045;CG;Nieuwerkerken;4;2;N-VA;17;3;DEHAESE;An
71045;CG;Nieuwerkerken;4;2;N-VA;17;4;VANAKEN;Heidi
71045;CG;Nieuwerkerken;4;2;N-VA;17;5;ACHTEN;Jeroen
71045;CG;Nieuwerkerken;4;2;N-VA;17;6;BANGELS;Irène
71045;CG;Nieuwerkerken;4;2;N-VA;17;7;PALMERS;Johny
71045;CG;Nieuwerkerken;4;2;N-VA;17;8;WEERTS;Elke
71045;CG;Nieuwerkerken;4;2;N-VA;17;9;MEURICE;Bauden
71045;CG;Nieuwerkerken;4;2;N-VA;17;10;CLAES;Evelyne
71045;CG;Nieuwerkerken;4;2;N-VA;17;11;HENDRICKX;Dirk
71045;CG;Nieuwerkerken;4;2;N-VA;17;12;ACHTEN;Ronny
71045;CG;Nieuwerkerken;4;2;N-VA;17;13;BEX;Philip
71045;CG;Nieuwerkerken;4;2;N-VA;17;14;HAYEN;Bernadette
71045;CG;Nieuwerkerken;4;2;N-VA;17;15;LUWEL;Yvette
71045;CG;Nieuwerkerken;4;2;N-VA;17;16;VANAKEN;Gunther
71045;CG;Nieuwerkerken;4;2;N-VA;17;17;WALMAGH;Eddy
71045;CG;Nieuwerkerken;4;3;CD&V;17;1;DEFERM;Dries
71045;CG;Nieuwerkerken;4;3;CD&V;17;2;JORISSEN;Christel
71045;CG;Nieuwerkerken;4;3;CD&V;17;3;SCHREURS;Rohnny
71045;CG;Nieuwerkerken;4;3;CD&V;17;4;BESSEMANS;Miet
71045;CG;Nieuwerkerken;4;3;CD&V;17;5;BAMPS;Benny
71045;CG;Nieuwerkerken;4;3;CD&V;17;6;DELSAER;Karen
71045;CG;Nieuwerkerken;4;3;CD&V;17;7;WINTMOLDERS;Jos
71045;CG;Nieuwerkerken;4;3;CD&V;17;8;LUYKX-REIJNDERS;Ann
71045;CG;Nieuwerkerken;4;3;CD&V;17;9;STRAUVEN;Jente
71045;CG;Nieuwerkerken;4;3;CD&V;17;10;NIJSSEN;Arnoud
71045;CG;Nieuwerkerken;4;3;CD&V;17;11;POELMANS;Anouk
71045;CG;Nieuwerkerken;4;3;CD&V;17;12;DOUCE-OOLS;Cindy
71045;CG;Nieuwerkerken;4;3;CD&V;17;13;VAES;Alida
71045;CG;Nieuwerkerken;4;3;CD&V;17;14;PIJPOPS;Marleen
71045;CG;Nieuwerkerken;4;3;CD&V;17;15;WILLEMS;André
71045;CG;Nieuwerkerken;4;3;CD&V;17;16;BANGELS;Urbain
71045;CG;Nieuwerkerken;4;3;CD&V;17;17;VAES;Luc
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;1;BERDEN;Brenda
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;2;CLERINX;Gert
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;3;BOOGAERTS;Ludo
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;4;VANZWIJGENHOVEN;Jo
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;5;VANNIJLEN;Annick
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;6;VANNIJLEN;Firmin
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;7;GEENEN;Cynthia
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;8;MICHIELS;Steve
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;9;STRAUVEN;Albert
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;10;BOFFIN;Mark
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;11;CHIELENS;Lindsey
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;12;POELMANS;Greet
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;13;CARLENS;Josiane
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;14;VANBERGEN;Sophie
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;15;MAS;Rohnny
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;16;KEMPENEERS;Claire
71045;CG;Nieuwerkerken;4;7;GEMEENTEBELANGEN;17;17;BANGELS;Marie José
71053;CG;Sint-Truiden;9;1;sp.a;35;1;VANDENHOVE;Ludwig
71053;CG;Sint-Truiden;9;1;sp.a;35;2;KNAEPEN;Ann
71053;CG;Sint-Truiden;9;1;sp.a;35;3;STAS;Gert
71053;CG;Sint-Truiden;9;1;sp.a;35;4;KAUR;Pritty
71053;CG;Sint-Truiden;9;1;sp.a;35;5;HOLLEBEKE;Maurice
71053;CG;Sint-Truiden;9;1;sp.a;35;6;KEMPENEERS;Marc
71053;CG;Sint-Truiden;9;1;sp.a;35;7;LOIX;Nadine
71053;CG;Sint-Truiden;9;1;sp.a;35;8;KNAPEN;Guy
71053;CG;Sint-Truiden;9;1;sp.a;35;9;CLAES;Marijke
71053;CG;Sint-Truiden;9;1;sp.a;35;10;CLAESSENS;Rohnny
71053;CG;Sint-Truiden;9;1;sp.a;35;11;ZURINCKX;Philip
71053;CG;Sint-Truiden;9;1;sp.a;35;12;CAUDRY;Line
71053;CG;Sint-Truiden;9;1;sp.a;35;13;KELLENS;Eddy
71053;CG;Sint-Truiden;9;1;sp.a;35;14;PAUWELS;Marleen
71053;CG;Sint-Truiden;9;1;sp.a;35;15;STRAUVEN;Naomi
71053;CG;Sint-Truiden;9;1;sp.a;35;16;GRAINDOR;Yaël
71053;CG;Sint-Truiden;9;1;sp.a;35;17;CELEN;Jérémy
71053;CG;Sint-Truiden;9;1;sp.a;35;18;OULICHKI;Kaoutar
71053;CG;Sint-Truiden;9;1;sp.a;35;19;EL HERBOUTI;Eddy
71053;CG;Sint-Truiden;9;1;sp.a;35;20;SWIJSEN;Robby
71053;CG;Sint-Truiden;9;1;sp.a;35;21;LAMBRECHTS;Raphaël
71053;CG;Sint-Truiden;9;1;sp.a;35;22;MATHIJS;Fabienne
71053;CG;Sint-Truiden;9;1;sp.a;35;23;KNAPEN;Dirk
71053;CG;Sint-Truiden;9;1;sp.a;35;24;JANSSIS;Jos
71053;CG;Sint-Truiden;9;1;sp.a;35;25;VERMOTE;Patrick
71053;CG;Sint-Truiden;9;1;sp.a;35;26;KNAEPEN;Linda
71053;CG;Sint-Truiden;9;1;sp.a;35;27;SAELAERT;Sabrina
71053;CG;Sint-Truiden;9;1;sp.a;35;28;DEGLINE;Daniëlle
71053;CG;Sint-Truiden;9;1;sp.a;35;29;GRÉGOIR;Jolien
71053;CG;Sint-Truiden;9;1;sp.a;35;30;LESUISSE;Maryse
71053;CG;Sint-Truiden;9;1;sp.a;35;31;VAES;Erwin
71053;CG;Sint-Truiden;9;1;sp.a;35;32;VISSER;Hilda
71053;CG;Sint-Truiden;9;1;sp.a;35;33;VANGRIEKEN;Johnny
71053;CG;Sint-Truiden;9;1;sp.a;35;34;THIJS;Marleen
71053;CG;Sint-Truiden;9;1;sp.a;35;35;MOERS;Filip
71053;CG;Sint-Truiden;9;2;N-VA;35;1;ENGELBOSCH;Jelle
71053;CG;Sint-Truiden;9;2;N-VA;35;2;KVIKVINIA;Nina
71053;CG;Sint-Truiden;9;2;N-VA;35;3;FRANÇOIS;Jo
71053;CG;Sint-Truiden;9;2;N-VA;35;4;CLAES;Mieke
71053;CG;Sint-Truiden;9;2;N-VA;35;5;GOVAERTS;Hans
71053;CG;Sint-Truiden;9;2;N-VA;35;6;DELTOUR;Peter
71053;CG;Sint-Truiden;9;2;N-VA;35;7;PAQUAY;Elke
71053;CG;Sint-Truiden;9;2;N-VA;35;8;DAUW;Günther
71053;CG;Sint-Truiden;9;2;N-VA;35;9;DOUPAGNE;Wendy
71053;CG;Sint-Truiden;9;2;N-VA;35;10;AYDIN;Anna
71053;CG;Sint-Truiden;9;2;N-VA;35;11;HERCKENS;Myriam
71053;CG;Sint-Truiden;9;2;N-VA;35;12;DIRIX;Luc
71053;CG;Sint-Truiden;9;2;N-VA;35;13;DEGROOT;Siska
71053;CG;Sint-Truiden;9;2;N-VA;35;14;LELIÈVRE;Eric
71053;CG;Sint-Truiden;9;2;N-VA;35;15;DEVLAEMINCK;Maarten
71053;CG;Sint-Truiden;9;2;N-VA;35;16;CRIEL;Raf
71053;CG;Sint-Truiden;9;2;N-VA;35;17;GROVEN;Reinilde
71053;CG;Sint-Truiden;9;2;N-VA;35;18;DE FAUW;Joren
71053;CG;Sint-Truiden;9;2;N-VA;35;19;LIBENS;Gino
71053;CG;Sint-Truiden;9;2;N-VA;35;20;BUELENS;Anne
71053;CG;Sint-Truiden;9;2;N-VA;35;21;REINERS;Bruno
71053;CG;Sint-Truiden;9;2;N-VA;35;22;BOFFIN;Maryse
71053;CG;Sint-Truiden;9;2;N-VA;35;23;ROBERTO;Franco
71053;CG;Sint-Truiden;9;2;N-VA;35;24;VANBRABANT;Petra
71053;CG;Sint-Truiden;9;2;N-VA;35;25;ELEN;Steve
71053;CG;Sint-Truiden;9;2;N-VA;35;26;BECKERS;Hilde
71053;CG;Sint-Truiden;9;2;N-VA;35;27;LAMBRECHTS;Nicky
71053;CG;Sint-Truiden;9;2;N-VA;35;28;VAN ROSSEN;An
71053;CG;Sint-Truiden;9;2;N-VA;35;29;DEBRUIJN;Annemie
71053;CG;Sint-Truiden;9;2;N-VA;35;30;VANDORMAEL;Omèr
71053;CG;Sint-Truiden;9;2;N-VA;35;31;SMOLDERS;Linda
71053;CG;Sint-Truiden;9;2;N-VA;35;32;VANDENBRANDE;Marie-Josée
71053;CG;Sint-Truiden;9;2;N-VA;35;33;VAVEDIN;Roeland
71053;CG;Sint-Truiden;9;2;N-VA;35;34;STEVENS-LEIJSKENS;Mia
71053;CG;Sint-Truiden;9;2;N-VA;35;35;BAMPS;Romain
71053;CG;Sint-Truiden;9;3;CD&V;35;1;HEEREN;Veerle
71053;CG;Sint-Truiden;9;3;CD&V;35;2;NIJSSENS;Carl
71053;CG;Sint-Truiden;9;3;CD&V;35;3;KEMPENEERS;Ingrid
71053;CG;Sint-Truiden;9;3;CD&V;35;4;VANOIRBEEK;Stijn
71053;CG;Sint-Truiden;9;3;CD&V;35;5;KEVERS;Eveline
71053;CG;Sint-Truiden;9;3;CD&V;35;6;HERBOTS;Raf
71053;CG;Sint-Truiden;9;3;CD&V;35;7;KNAEPEN;Stefanie
71053;CG;Sint-Truiden;9;3;CD&V;35;8;FALISE;Bart
71053;CG;Sint-Truiden;9;3;CD&V;35;9;KAUR;Navdeep
71053;CG;Sint-Truiden;9;3;CD&V;35;10;MALCORPS;Petra
71053;CG;Sint-Truiden;9;3;CD&V;35;11;MOYAERTS;Basile
71053;CG;Sint-Truiden;9;3;CD&V;35;12;POLDERS;Joyce
71053;CG;Sint-Truiden;9;3;CD&V;35;13;LEMOINE;Sven
71053;CG;Sint-Truiden;9;3;CD&V;35;14;THYS;Stan
71053;CG;Sint-Truiden;9;3;CD&V;35;15;PHILTJENS;Anita
71053;CG;Sint-Truiden;9;3;CD&V;35;16;LEEMANS;Liesbet
71053;CG;Sint-Truiden;9;3;CD&V;35;17;VANDERSTUKKEN;Gerda
71053;CG;Sint-Truiden;9;3;CD&V;35;18;RENIERS;Jurgen
71053;CG;Sint-Truiden;9;3;CD&V;35;19;STIPPELMANS;Bert
71053;CG;Sint-Truiden;9;3;CD&V;35;20;CARLIER;Erik
71053;CG;Sint-Truiden;9;3;CD&V;35;21;SPIRITUS;Raymonde
71053;CG;Sint-Truiden;9;3;CD&V;35;22;VANDERKERKEN;Jan
71053;CG;Sint-Truiden;9;3;CD&V;35;23;ELEN;Christophe
71053;CG;Sint-Truiden;9;3;CD&V;35;24;BECKERS;Marina
71053;CG;Sint-Truiden;9;3;CD&V;35;25;YEGOIAN;Lusine
71053;CG;Sint-Truiden;9;3;CD&V;35;26;MOERS;Linda
71053;CG;Sint-Truiden;9;3;CD&V;35;27;SINGH;Avtar
71053;CG;Sint-Truiden;9;3;CD&V;35;28;BEX;Linda
71053;CG;Sint-Truiden;9;3;CD&V;35;29;SANCHEZ;Ann
71053;CG;Sint-Truiden;9;3;CD&V;35;30;MARTIN;Philippe
71053;CG;Sint-Truiden;9;3;CD&V;35;31;VANDENRYT;Koen
71053;CG;Sint-Truiden;9;3;CD&V;35;32;GEERTS;Heidi
71053;CG;Sint-Truiden;9;3;CD&V;35;33;BELS;Marc
71053;CG;Sint-Truiden;9;3;CD&V;35;34;PALMS;Dirk
71053;CG;Sint-Truiden;9;3;CD&V;35;35;CLEEREN;Jef
71053;CG;Sint-Truiden;9;4;Groen;25;1;VAN DAM;Peter
71053;CG;Sint-Truiden;9;4;Groen;25;2;MARTENS;Hilde
71053;CG;Sint-Truiden;9;4;Groen;25;3;ROYAKKERS;Jens
71053;CG;Sint-Truiden;9;4;Groen;25;4;AERTS;Mia
71053;CG;Sint-Truiden;9;4;Groen;25;5;VANBUTSELE;Diede
71053;CG;Sint-Truiden;9;4;Groen;25;6;SCHELFHAUT;Lily
71053;CG;Sint-Truiden;9;4;Groen;25;7;PEETERS;Thomas
71053;CG;Sint-Truiden;9;4;Groen;25;8;DECUYPERE;Lieve
71053;CG;Sint-Truiden;9;4;Groen;25;9;PLEVOETS;Dries
71053;CG;Sint-Truiden;9;4;Groen;25;10;MUSCH;Lies
71053;CG;Sint-Truiden;9;4;Groen;25;11;DE BOODT;Annemie
71053;CG;Sint-Truiden;9;4;Groen;25;12;SMETS;Celia
71053;CG;Sint-Truiden;9;4;Groen;25;13;VLEUGELS;Tom
71053;CG;Sint-Truiden;9;4;Groen;25;14;NULENS;Eric
71053;CG;Sint-Truiden;9;4;Groen;25;15;VLEKKEN;Ronald
71053;CG;Sint-Truiden;9;4;Groen;25;16;VALKENERS;Maryse
71053;CG;Sint-Truiden;9;4;Groen;25;17;JAMMAERS;Kristof
71053;CG;Sint-Truiden;9;4;Groen;25;18;MEYS;Domi
71053;CG;Sint-Truiden;9;4;Groen;25;19;AERTS;Willy
71053;CG;Sint-Truiden;9;4;Groen;25;20;CUYPERS;Greet
71053;CG;Sint-Truiden;9;4;Groen;25;21;PONCELET;Brigitte
71053;CG;Sint-Truiden;9;4;Groen;25;22;HENNEUSE;Maya
71053;CG;Sint-Truiden;9;4;Groen;25;23;STEYAERT;Xavier
71053;CG;Sint-Truiden;9;4;Groen;25;24;BIETS;Mieke
71053;CG;Sint-Truiden;9;4;Groen;25;25;VANHOUTTE;Lode
71053;CG;Sint-Truiden;9;6;Open Vld;35;1;MONETTE;Pascy
71053;CG;Sint-Truiden;9;6;Open Vld;35;2;VAUTMANS;Hilde
71053;CG;Sint-Truiden;9;6;Open Vld;35;3;PIERARD;Jos
71053;CG;Sint-Truiden;9;6;Open Vld;35;4;GUMIENNY;Serge
71053;CG;Sint-Truiden;9;6;Open Vld;35;5;LAFFUT;Eline
71053;CG;Sint-Truiden;9;6;Open Vld;35;6;EL HERBOUTI;Saâdia
71053;CG;Sint-Truiden;9;6;Open Vld;35;7;SCHROYEN;Jonas
71053;CG;Sint-Truiden;9;6;Open Vld;35;8;BAMPS;Laurien
71053;CG;Sint-Truiden;9;6;Open Vld;35;9;FERIANI;Wahied
71053;CG;Sint-Truiden;9;6;Open Vld;35;10;KNAEPEN;Karel
71053;CG;Sint-Truiden;9;6;Open Vld;35;11;BAERTS;Sigrid
71053;CG;Sint-Truiden;9;6;Open Vld;35;12;JANSENS;Betty-Jan
71053;CG;Sint-Truiden;9;6;Open Vld;35;13;JACOBS;Mireille
71053;CG;Sint-Truiden;9;6;Open Vld;35;14;MOUSSEAU;Evi
71053;CG;Sint-Truiden;9;6;Open Vld;35;15;SMOLDERS;Linda
71053;CG;Sint-Truiden;9;6;Open Vld;35;16;BEX;Heidi
71053;CG;Sint-Truiden;9;6;Open Vld;35;17;BILLEN;Theo
71053;CG;Sint-Truiden;9;6;Open Vld;35;18;VANWEDDINGEN;Bert
71053;CG;Sint-Truiden;9;6;Open Vld;35;19;VOSSIUS;Pascal
71053;CG;Sint-Truiden;9;6;Open Vld;35;20;CLERINX;Roger
71053;CG;Sint-Truiden;9;6;Open Vld;35;21;VRANKEN;Isabelle
71053;CG;Sint-Truiden;9;6;Open Vld;35;22;HAYEN-SWINNEN;Martine
71053;CG;Sint-Truiden;9;6;Open Vld;35;23;SENTE;Thibaut
71053;CG;Sint-Truiden;9;6;Open Vld;35;24;VAN LOO;Martine
71053;CG;Sint-Truiden;9;6;Open Vld;35;25;LOWET;Julie
71053;CG;Sint-Truiden;9;6;Open Vld;35;26;REYNAERTS;Voske
71053;CG;Sint-Truiden;9;6;Open Vld;35;27;BRONCKAERTS;Patrick
71053;CG;Sint-Truiden;9;6;Open Vld;35;28;VERBOVEN-HERMANS;Sigrid
71053;CG;Sint-Truiden;9;6;Open Vld;35;29;MATHIJS;Christel
71053;CG;Sint-Truiden;9;6;Open Vld;35;30;JANSSEN;Didier
71053;CG;Sint-Truiden;9;6;Open Vld;35;31;PIRARD-ADONS;Yolande
71053;CG;Sint-Truiden;9;6;Open Vld;35;32;VANRIJCKEL;Rienzo
71053;CG;Sint-Truiden;9;6;Open Vld;35;33;KIGGEN;Jacky
71053;CG;Sint-Truiden;9;6;Open Vld;35;34;WITHOFS;Luc
71053;CG;Sint-Truiden;9;6;Open Vld;35;35;MAS;Johan
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;1;CLAES;Jerry
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;2;VANELDEREN;Kathleen
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;3;MATHIJS;Joachim
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;4;GEORIS;Saartje
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;5;CONINCKX;Dominique
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;6;VINGERHOED;Rosa
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;7;BOFFIN;Gunter
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;8;PROESMANS;Caro
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;9;SLANGEN;Mike
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;10;VERHAEGHE;Julie 
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;11;STRAUVEN;David
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;12;LEFEVRE;Catherine
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;13;BEX;Tim
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;14;RADOES;Martha
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;15;BEKKERS;Sven
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;16;BECKERS;Séverine
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;17;MATTHIJS;Steven
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;18;ANDREI;Gabriela
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;19;LEENEN;Gunther
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;20;KNAEPEN;Kathleen
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;21;MATHIJS;Roland
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;22;VANGOETSENHOVEN;Debby
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;23;GIELEN;Dirk
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;24;COOLEN;Soraya
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;25;VANAENRODE;Marco
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;26;MARGUILLIER;Shana
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;27;VELAERS;Gunther
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;28;ALBERGS;Samya
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;29;KOOPMANS;Ken
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;30;WILLEMS;Evi
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;31;BAERT;Chris
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;32;MATTHIJS;Silvia
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;33;SENGIER;Frédéric
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;34;MORIA;Lucy
71053;CG;Sint-Truiden;9;7;SterK Sint-Truiden;35;35;MISSOUL;Ben
71053;CG;Sint-Truiden;9;8;Redt de fruitstreek;1;1;HERCK;Luc
71053;CG;Sint-Truiden;9;9;STadsBelang;27;1;SCHEPENS;Luc
71053;CG;Sint-Truiden;9;9;STadsBelang;27;2;LANGLET;Katrina
71053;CG;Sint-Truiden;9;9;STadsBelang;27;3;GILEN;Geert
71053;CG;Sint-Truiden;9;9;STadsBelang;27;4;VANDERGETEN;Karin
71053;CG;Sint-Truiden;9;9;STadsBelang;27;5;DEGRAEVE;Tom
71053;CG;Sint-Truiden;9;9;STadsBelang;27;6;LINDEBRINGS;Veerle
71053;CG;Sint-Truiden;9;9;STadsBelang;27;7;GERAERTS;Marc
71053;CG;Sint-Truiden;9;9;STadsBelang;27;8;PALLEN;Sarah
71053;CG;Sint-Truiden;9;9;STadsBelang;27;9;RAYMAEKERS;Stephan
71053;CG;Sint-Truiden;9;9;STadsBelang;27;10;VANELDEREN;Hilde
71053;CG;Sint-Truiden;9;9;STadsBelang;27;11;HUMBLET;Mario
71053;CG;Sint-Truiden;9;9;STadsBelang;27;12;VAN DER EECKEN;Jana
71053;CG;Sint-Truiden;9;9;STadsBelang;27;13;RUIZ;Sajoscha
71053;CG;Sint-Truiden;9;9;STadsBelang;27;14;OTTEN;Tina
71053;CG;Sint-Truiden;9;9;STadsBelang;27;15;VOLS;Jozef
71053;CG;Sint-Truiden;9;9;STadsBelang;27;16;BOONEN;Joyce
71053;CG;Sint-Truiden;9;9;STadsBelang;27;17;VANDEVOORT;Glenn
71053;CG;Sint-Truiden;9;9;STadsBelang;27;18;RAYMAEKERS;Brigitte
71053;CG;Sint-Truiden;9;9;STadsBelang;27;19;COX;Luc
71053;CG;Sint-Truiden;9;9;STadsBelang;27;20;ONKELINX;Stéphanie
71053;CG;Sint-Truiden;9;9;STadsBelang;27;21;GEUTJENS;Stefan
71053;CG;Sint-Truiden;9;9;STadsBelang;27;22;VAES;Tatjana
71053;CG;Sint-Truiden;9;9;STadsBelang;27;23;BONNEUX;Jurgen
71053;CG;Sint-Truiden;9;9;STadsBelang;27;24;HUMBLET;Joline
71053;CG;Sint-Truiden;9;9;STadsBelang;27;25;VANDIJCK;Jarno
71053;CG;Sint-Truiden;9;9;STadsBelang;27;26;HERBOTS;Marina
71053;CG;Sint-Truiden;9;9;STadsBelang;27;27;BECKERS-GOVAERTS;Rik
71053;CG;Sint-Truiden;9;10;PVDA+;9;1;ONATE Y MARTINEZ;Sabrina
71053;CG;Sint-Truiden;9;10;PVDA+;9;2;PIRARD;Maxime
71053;CG;Sint-Truiden;9;10;PVDA+;9;3;BOUSMANS;Jean-Luc
71053;CG;Sint-Truiden;9;10;PVDA+;9;4;FESTRAETS;Els
71053;CG;Sint-Truiden;9;10;PVDA+;9;5;DESMET;Marianne
71053;CG;Sint-Truiden;9;10;PVDA+;9;6;FILTJENS;Guy
71053;CG;Sint-Truiden;9;10;PVDA+;9;7;VANGRIEKEN;Jos
71053;CG;Sint-Truiden;9;10;PVDA+;9;8;PETIT;Lambertus
71053;CG;Sint-Truiden;9;10;PVDA+;9;9;ROOSEN;Marie Rose
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;1;VERWIMP;Fons
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;2;EENS;Karolien
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;3;PEYS;Inne
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;4;STEURS;Guido
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;5;GEYSKENS;Bob
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;6;LAUWERS;Brigitte
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;7;VERMEYEN;Kurt
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;8;BRUSSELEERS;Katleen
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;9;HESELMANS;Louis
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;10;MAES;Nancy
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;11;JANSSENS;Johny
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;12;DE JONGE;Laura
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;13;MOONEN;Liliane
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;14;JANSSEN;Wouter
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;15;NOBELS;Bieke
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;16;CUKUR;Aykut
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;17;WICKMAYER;Venessa
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;18;COENEN;Jef
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;19;OOR;Wendy
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;20;PEYS;Yves
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;21;STRUYVEN;Renilde
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;22;DOS SANTOS TRINDADE;Jenifer
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;23;CAMPS;Maurits
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;24;CROONENBORGHS;Roger
71057;CG;Tessenderlo;6;1;sp.a-SPiL;25;25;WILMS;Willy
71057;CG;Tessenderlo;6;2;N-VA;25;1;GEYSKENS;Liesbet
71057;CG;Tessenderlo;6;2;N-VA;25;2;CARMANS;Ronny
71057;CG;Tessenderlo;6;2;N-VA;25;3;KORTLEVEN;Isabelle
71057;CG;Tessenderlo;6;2;N-VA;25;4;DE JONG;Ans
71057;CG;Tessenderlo;6;2;N-VA;25;5;MOONEN;Johan
71057;CG;Tessenderlo;6;2;N-VA;25;6;ANDRONICO;Tino
71057;CG;Tessenderlo;6;2;N-VA;25;7;VERCAMMEN;Johan
71057;CG;Tessenderlo;6;2;N-VA;25;8;BECKERS;Benny
71057;CG;Tessenderlo;6;2;N-VA;25;9;JACOBS;Agnes
71057;CG;Tessenderlo;6;2;N-VA;25;10;DE DONCKER;Jessica
