"Verkiezing","NIS","Lijstnummer","Lijstnaam","Volgnummer","Naam","Leeftijd","Geslacht","Voorkeurstemmen","Verkozen","Verkozen volgnummer"
"Aalter","44001",6,"Groen",21,"VAN RIE Ann",42,"F",333,0,8
"Aalter","44001",6,"Groen",25,"DEFRUYT Marleen",45,"F",416,1,5
"Aalter","44001",6,"Groen",18,"DIERCKX Hilde",46,"F",221,0,16
"Aalter","44001",6,"Groen",24,"DELBAERE Marc",48,"M",199,0,18
"Aalter","44001",6,"Groen",4,"BLEYENBERG Patrick",51,"M",335,0,1
"Aalter","44001",6,"Groen",22,"HEYNDRICKX Dirk",51,"M",178,0,20
"Aalter","44001",6,"Groen",19,"HOEBEKE Katrien",52,"F",233,0,12
"Aalter","44001",6,"Groen",6,"SMESSAERT Piet",54,"M",416,1,4
"Aalter","44001",6,"Groen",5,"RIJSSELAERE Gerda",55,"F",344,0,6
"Aalter","44001",6,"Groen",13,"VERSTRAETE Michel",58,"M",335,0,7
"Aalter","44001",6,"Groen",16,"HILLEWAERT Ria",60,"F",223,0,14
"Aalter","44001",6,"Groen",14,"SMETS Serge",64,"M",226,0,13
"Aalter","44001",6,"Groen",15,"DE WINTER Rob",65,"M",206,0,17
"Aalter","44001",6,"Groen",17,"WILLAERT Joris",77,"M",221,0,15
"Aalter","44001",1,"Open Vld",7,"BUYSSE Florien",18,"F",248,0,4
"Aalter","44001",1,"Open Vld",8,"HERBRANT Justine",21,"F",263,0,2
"Aalter","44001",1,"Open Vld",6,"DE FROIDMONT Simon",26,"M",142,0,10
"Aalter","44001",1,"Open Vld",12,"DE BOEVER Maarten",31,"M",200,0,5
"Aalter","44001",1,"Open Vld",2,"SEYNAEVE - VAN ROYEN Ilse",39,"F",205,0,1
"Aalter","44001",1,"Open Vld",5,"MORTELMANS Katty",43,"F",154,0,9
"Aalter","44001",1,"Open Vld",4,"DE RYCKE Philippe",49,"M",181,0,6
"Aalter","44001",1,"Open Vld",9,"DE WITTE Kristien",50,"F",121,0,11
"Aalter","44001",1,"Open Vld",3,"BUYSSE Ignace",55,"M",251,0,3
"Aalter","44001",1,"Open Vld",1,"HERBRANT Hans",57,"M",403,1,1
"Aalter","44001",1,"Open Vld",10,"GERNAEY Dirk",62,"M",163,0,8
"Aalter","44001",1,"Open Vld",11,"VAN KERCKHOVE Ann",71,"F",177,0,7
"Aalter","44001",3,"VLAAMS BELANG",1,"VERSCHUERE Pascal",45,"M",367,0,0
"Aalter","44001",3,"VLAAMS BELANG",2,"CALLEBAUT Francine",47,"F",142,0,0
"Aalter","44001",3,"VLAAMS BELANG",3,"BEHEYT Paul",49,"M",126,0,0
"Aarschot","24001",7,"CD&V",24,"KORTLEVEN Julie",24,"F",299,0,9
"Aarschot","24001",7,"CD&V",25,"VAN OUYTSEL Stijn",25,"M",390,0,2
"Aarschot","24001",7,"CD&V",27,"VAN DEN BERGH Caroline",27,"F",380,0,4
"Aarschot","24001",7,"CD&V",5,"PELGRIMS Nele",28,"F",954,1,6
"Aarschot","24001",7,"CD&V",6,"PAGLIALUNGA Mattias",29,"M",965,1,5
"Aarschot","24001",7,"CD&V",21,"LEMBRECHTS Jan",30,"M",276,0,11
"Aarschot","24001",7,"CD&V",22,"VICCA Ansje",32,"F",364,0,5
"Aarschot","24001",7,"CD&V",26,"DEN HONDT Bart",33,"M",468,1,10
"Aarschot","24001",7,"CD&V",23,"HEENS Hans",36,"M",388,0,3
"Aarschot","24001",7,"CD&V",3,"OMBLETS Steven",38,"M",1409,1,2
"Aarschot","24001",7,"CD&V",28,"PRIEM Katy",43,"F",177,0,16
"Aarschot","24001",7,"CD&V",16,"JANSSENS Ward",46,"M",260,0,12
"Aarschot","24001",7,"CD&V",9,"VAN RYMENANT Dirk",47,"M",392,1,11
"Aarschot","24001",7,"CD&V",14,"VAN WELDE Wilfried",50,"M",285,0,10
"Aarschot","24001",7,"CD&V",8,"MATTHIJS Fons",51,"M",390,1,12
"Aarschot","24001",7,"CD&V",12,"VANDEGAER Gerda",53,"F",358,0,6
"Aarschot","24001",7,"CD&V",15,"VOS Diana",54,"F",259,0,13
"Aarschot","24001",7,"CD&V",18,"VAN DER BORGHT Jan",54,"M",321,0,7
"Aarschot","24001",7,"CD&V",7,"LAUVRIJS Greet",56,"F",542,1,9
"Aarschot","24001",7,"CD&V",19,"VAN THIELEN Willy",57,"M",197,0,15
"Aarschot","24001",7,"CD&V",1,"PEETERS André",58,"M",2573,1,1
"Aarschot","24001",7,"CD&V",4,"SWINNEN Monique",58,"F",1081,1,4
"Aarschot","24001",7,"CD&V",13,"VAN HOOF Lisette",58,"F",305,0,8
"Aarschot","24001",7,"CD&V",11,"JANSSENS Leo",60,"M",585,1,8
"Aarschot","24001",7,"CD&V",2,"MELLAERTS Julia",61,"F",1387,1,3
"Aarschot","24001",7,"CD&V",17,"VANDEN EYNDE Marie-Jeanne",61,"F",200,0,14
"Aarschot","24001",7,"CD&V",20,"JANSSENS Ivonne",62,"F",132,0,17
"Aarschot","24001",7,"CD&V",29,"DEBOES Frans",68,"M",925,1,7
"Aarschot","24001",7,"CD&V",10,"PATTEET-VANKERKHOVE Marie-Thérèse",69,"F",278,0,1
"Aarschot","24001",9,"Gemeentebelangen",1,"MOMMAERTS Lode",57,"M",110,0,0
"Aarschot","24001",6,"Groen",27,"WECKX Frederik",20,"M",36,0,27
"Aarschot","24001",6,"Groen",7,"DEWULF Simon",29,"M",52,0,21
"Aarschot","24001",6,"Groen",18,"STOUFFS Ellen",29,"F",59,0,18
"Aarschot","24001",6,"Groen",6,"VRANCKEN Karolien",31,"F",82,0,10
"Aarschot","24001",6,"Groen",4,"TRAPPERS Ann",33,"F",128,0,4
"Aarschot","24001",6,"Groen",8,"WECKHUYZEN Nele",33,"F",141,0,2
"Aarschot","24001",6,"Groen",11,"MOEYAERT An",37,"F",99,0,6
"Aarschot","24001",6,"Groen",15,"CROONENBORGHS Bart",37,"M",44,0,24
"Aarschot","24001",6,"Groen",22,"VAN AERSCHOT Anne",40,"F",89,0,7
"Aarschot","24001",6,"Groen",3,"VANLOMMEL Petra",41,"F",192,0,1
"Aarschot","24001",6,"Groen",13,"ANDRIES Carl",42,"M",131,0,3
"Aarschot","24001",6,"Groen",28,"POLS Lut",42,"F",74,0,11
"Aarschot","24001",6,"Groen",16,"VERBIST Lieve",43,"F",84,0,9
"Aarschot","24001",6,"Groen",1,"VAN DE SCHOOT Johan",46,"M",215,1,1
"Aarschot","24001",6,"Groen",20,"JANSSENS Sonja",46,"F",62,0,17
"Aarschot","24001",6,"Groen",24,"KEMPENAERS Linda",48,"F",85,0,8
"Aarschot","24001",6,"Groen",5,"DAVID Lieven",49,"M",70,0,14
"Aarschot","24001",6,"Groen",23,"VAN DE SCHOOT Harry",50,"M",68,0,15
"Aarschot","24001",6,"Groen",2,"KIESEKOMS Betty",52,"F",214,1,2
"Aarschot","24001",6,"Groen",26,"VANHEULE Gina",52,"F",102,0,5
"Aarschot","24001",6,"Groen",29,"KEVELAERTS Herwig",52,"M",53,0,20
"Aarschot","24001",6,"Groen",9,"STORMS Luc",53,"M",73,0,12
"Aarschot","24001",6,"Groen",12,"LAWRENZ Daniel",53,"M",37,0,26
"Aarschot","24001",6,"Groen",14,"DE HAES Myriam",53,"F",73,0,13
"Aarschot","24001",6,"Groen",17,"TORFS Hans",53,"M",53,0,19
"Aarschot","24001",6,"Groen",21,"PRINCEN Yvon",53,"M",47,0,23
"Aarschot","24001",6,"Groen",19,"DENRUYTER Mark",54,"M",62,0,16
"Aarschot","24001",6,"Groen",10,"WILLEMYNS Erwin",60,"M",49,0,22
"Aarschot","24001",6,"Groen",25,"VRANCKEN Joz",60,"M",44,0,25
"Aarschot","24001",5,"LIJST DEDECKER",18,"VANDERPERRE Atti",18,"M",42,0,0
"Aarschot","24001",5,"LIJST DEDECKER",15,"HARINGS Robby",23,"M",44,0,0
"Aarschot","24001",5,"LIJST DEDECKER",5,"HARINGS Jo",25,"M",62,0,0
"Aarschot","24001",5,"LIJST DEDECKER",12,"MOELS Sara",25,"F",27,0,0
"Aarschot","24001",5,"LIJST DEDECKER",7,"CLAES Kelly",29,"F",42,0,0
"Aarschot","24001",5,"LIJST DEDECKER",6,"VAES Koen",32,"M",43,0,0
"Aarschot","24001",5,"LIJST DEDECKER",11,"BENCHAJINDA Poe",38,"F",45,0,0
"Aarschot","24001",5,"LIJST DEDECKER",3,"VAN DEN BROECK Alain",43,"M",117,0,0
"Aarschot","24001",5,"LIJST DEDECKER",14,"GEERTS Sandra",43,"F",44,0,0
"Aarschot","24001",5,"LIJST DEDECKER",1,"DE KEYSER Fred",49,"M",139,0,0
"Aarschot","24001",5,"LIJST DEDECKER",8,"VANDERPERRE Eric",51,"M",40,0,0
"Aarschot","24001",5,"LIJST DEDECKER",16,"BRUELEMANS Marina",51,"F",32,0,0
"Aarschot","24001",5,"LIJST DEDECKER",17,"STOUTEN Dominique",51,"M",35,0,0
"Aarschot","24001",5,"LIJST DEDECKER",19,"GEENS Diane",52,"F",40,0,0
"Aarschot","24001",5,"LIJST DEDECKER",13,"DE KEYSER Adrienne",56,"F",44,0,0
"Aarschot","24001",5,"LIJST DEDECKER",2,"VAN DE VONDEL Gerarda",58,"F",97,0,0
"Aarschot","24001",5,"LIJST DEDECKER",9,"SERNEELS Swa",60,"M",52,0,0
"Aarschot","24001",5,"LIJST DEDECKER",20,"PELGRIMS Herman",60,"M",62,0,0
"Aarschot","24001",5,"LIJST DEDECKER",4,"HEYLEN Julia",63,"F",59,0,0
"Aarschot","24001",5,"LIJST DEDECKER",10,"HERMANS Maria",86,"F",39,0,0
"Aarschot","24001",2,"N-VA",21,"VANDENBROECK Jonas",20,"M",142,0,23
"Aarschot","24001",2,"N-VA",19,"TUERLINCKX Francesca",22,"F",173,0,14
"Aarschot","24001",2,"N-VA",22,"HENDRICKX Sabrina",24,"F",143,0,22
"Aarschot","24001",2,"N-VA",16,"VERHULST Kimberley",26,"F",172,0,15
"Aarschot","24001",2,"N-VA",6,"MERTENS Winfried",29,"M",165,0,1
"Aarschot","24001",2,"N-VA",17,"LERMYTTE Caroline",31,"F",179,0,12
"Aarschot","24001",2,"N-VA",20,"JANSSENS Steve",32,"M",196,0,9
"Aarschot","24001",2,"N-VA",1,"GARCIA Kevin",35,"M",598,1,1
"Aarschot","24001",2,"N-VA",12,"VANDEN BERGHEN Daisy",38,"F",185,0,11
"Aarschot","24001",2,"N-VA",7,"DEHAES Bart",39,"M",247,0,2
"Aarschot","24001",2,"N-VA",8,"NIJS Helen",42,"F",243,0,5
"Aarschot","24001",2,"N-VA",23,"FIERENS Peggy",42,"F",176,0,13
"Aarschot","24001",2,"N-VA",2,"GEYSKENS Annick",46,"F",553,1,2
"Aarschot","24001",2,"N-VA",5,"DE HAES Karine",46,"F",336,1,6
"Aarschot","24001",2,"N-VA",10,"VUERINCKX Dirk",48,"M",206,0,8
"Aarschot","24001",2,"N-VA",13,"VERTONGEN Christa",48,"F",222,0,6
"Aarschot","24001",2,"N-VA",11,"VAN RENSBERGEN Philip",51,"M",149,0,20
"Aarschot","24001",2,"N-VA",14,"GOBBERS Dirk",51,"M",162,0,16
"Aarschot","24001",2,"N-VA",15,"DUNON Diederik",55,"M",190,0,10
"Aarschot","24001",2,"N-VA",9,"LALEMAN Veerle",56,"F",308,0,3
"Aarschot","24001",2,"N-VA",26,"HAUBEN Danny",58,"M",144,0,21
"Aarschot","24001",2,"N-VA",3,"BRUYNINCKX Jos",61,"M",342,1,4
"Aarschot","24001",2,"N-VA",18,"BRUYNINCKX Jeannine",61,"F",162,0,17
"Aarschot","24001",2,"N-VA",25,"HAESEVOETS Gilberte",61,"F",160,0,18
"Aarschot","24001",2,"N-VA",4,"VAN EDOM Willy",62,"M",342,1,5
"Aarschot","24001",2,"N-VA",29,"NYSSEN Robert",66,"M",272,0,4
"Aarschot","24001",2,"N-VA",27,"WILLEMS Geert",67,"M",208,0,7
"Aarschot","24001",2,"N-VA",28,"MEULENBERGS Fik",72,"M",344,1,3
"Aarschot","24001",2,"N-VA",24,"MUES Julia",75,"F",153,0,19
"Aarschot","24001",1,"Open Vld",23,"TUERLINCKX Kizzy",28,"F",140,0,21
"Aarschot","24001",1,"Open Vld",24,"RENERS Natacha",32,"F",108,0,24
"Aarschot","24001",1,"Open Vld",25,"DISCART David",33,"M",104,0,25
"Aarschot","24001",1,"Open Vld",26,"DEBONTRIDDER Steven",37,"M",181,0,15
"Aarschot","24001",1,"Open Vld",29,"RUTTEN Gwendolyn",37,"F",695,1,3
"Aarschot","24001",1,"Open Vld",19,"DEHOND Isabelle",40,"F",238,0,6
"Aarschot","24001",1,"Open Vld",20,"VANDERMEIREN Tamara",41,"F",164,0,18
"Aarschot","24001",1,"Open Vld",6,"DE RIJCK Wendy",42,"F",244,0,5
"Aarschot","24001",1,"Open Vld",10,"LUYTEN Dirk",42,"M",187,0,14
"Aarschot","24001",1,"Open Vld",22,"VERSTRAETEN Nancy",42,"F",169,0,17
"Aarschot","24001",1,"Open Vld",18,"VAN DER BORGHT Ilse",43,"F",147,0,20
"Aarschot","24001",1,"Open Vld",9,"VERHAEGEN Marleen",46,"F",196,0,12
"Aarschot","24001",1,"Open Vld",12,"COLLIN Luc",46,"M",207,0,9
"Aarschot","24001",1,"Open Vld",27,"SLAETS Monique",46,"F",128,0,23
"Aarschot","24001",1,"Open Vld",4,"MICHIELS Dirk",47,"M",345,0,1
"Aarschot","24001",1,"Open Vld",1,"VERLINDEN Christel",48,"F",1044,1,1
"Aarschot","24001",1,"Open Vld",17,"VAN ROOSBROEK Hilde",48,"F",213,0,8
"Aarschot","24001",1,"Open Vld",16,"STORMS Carine",51,"F",192,0,13
"Aarschot","24001",1,"Open Vld",11,"BRAMS Johan",52,"M",206,0,10
"Aarschot","24001",1,"Open Vld",14,"VUERINCKX Alex",52,"M",179,0,16
"Aarschot","24001",1,"Open Vld",15,"ARNOETS Dirk",52,"M",198,0,11
"Aarschot","24001",1,"Open Vld",7,"BEYLEMANS Ria",54,"F",272,0,4
"Aarschot","24001",1,"Open Vld",8,"COOSEMANS Jet",57,"F",222,0,7
"Aarschot","24001",1,"Open Vld",13,"VANGESTEL Peter",62,"M",128,0,22
"Aarschot","24001",1,"Open Vld",2,"VERSTRAETE Bob",63,"M",697,1,2
"Aarschot","24001",1,"Open Vld",21,"ELSEN Gaston",71,"M",161,0,19
"Aarschot","24001",1,"Open Vld",5,"WITTEMANS René",73,"M",299,0,3
"Aarschot","24001",1,"Open Vld",28,"VERLINDEN Mandus",75,"M",309,0,2
"Aarschot","24001",1,"Open Vld",3,"WOLPUT Florent",76,"M",414,1,4
"Aarschot","24001",8,"PVD",4,"VERHEYDEN Raf",37,"M",132,0,0
"Aarschot","24001",8,"PVD",23,"GILIS Jessy",37,"F",65,0,0
"Aarschot","24001",8,"PVD",12,"VAN GELDER Dimitri",38,"M",72,0,0
"Aarschot","24001",8,"PVD",10,"SALEC Latifa",39,"F",78,0,0
"Aarschot","24001",8,"PVD",6,"BEULLENS Annick",40,"F",87,0,0
"Aarschot","24001",8,"PVD",9,"PIRONET Sara",45,"F",85,0,0
"Aarschot","24001",8,"PVD",11,"SCHELLENS Eddy",45,"M",81,0,0
"Aarschot","24001",8,"PVD",25,"SMETS Anita",48,"F",75,0,0
"Aarschot","24001",8,"PVD",19,"VAN ELSEN Jos",50,"M",79,0,0
"Aarschot","24001",8,"PVD",22,"JUSTENS Karine",50,"F",86,0,0
"Aarschot","24001",8,"PVD",27,"JUSTENS Patrick",50,"M",78,0,0
"Aarschot","24001",8,"PVD",3,"ARTELS Hans",55,"M",107,0,0
"Aarschot","24001",8,"PVD",24,"GEENS Diane",55,"F",61,0,0
"Aarschot","24001",8,"PVD",7,"VANDENBROECK Raf",57,"M",94,0,0
"Aarschot","24001",8,"PVD",13,"VAN MEERBEEK Maria",57,"F",77,0,0
"Aarschot","24001",8,"PVD",15,"JACQUEMYN Jef",57,"M",62,0,0
"Aarschot","24001",8,"PVD",8,"MICHIELS Lydia",58,"F",81,0,0
"Aarschot","24001",8,"PVD",14,"PUT Louis",58,"M",79,0,0
"Aarschot","24001",8,"PVD",2,"TUERLINCKX Monique",59,"F",142,0,0
"Aarschot","24001",8,"PVD",5,"DEBOES Jeannine",63,"F",149,0,0
"Aarschot","24001",8,"PVD",16,"LEMMENS Marcel",63,"M",64,0,0
"Aarschot","24001",8,"PVD",18,"NUYTS Solange",64,"F",63,0,0
"Aarschot","24001",8,"PVD",17,"AERTS Marcel",65,"M",72,0,0
"Aarschot","24001",8,"PVD",1,"DEMONSEAU Ferdinand",67,"M",254,0,0
"Aarschot","24001",8,"PVD",28,"JACOBS Willy",67,"M",109,0,0
"Aarschot","24001",8,"PVD",29,"DE KEYSER Willy",68,"M",188,0,0
"Aarschot","24001",8,"PVD",20,"SMETS Lucia",70,"F",59,0,0
"Aarschot","24001",8,"PVD",21,"VERHEYDEN Roger",72,"M",58,0,0
"Aarschot","24001",8,"PVD",26,"MORREN Seraphina",79,"F",76,0,0
"Aarschot","24001",4,"sp.a",15,"GEENS Dorien",25,"F",157,0,13
"Aarschot","24001",4,"sp.a",7,"VANDENBROECK Dries",27,"M",223,0,7
"Aarschot","24001",4,"sp.a",16,"VERVLOESEM Daisy",35,"F",220,0,8
"Aarschot","24001",4,"sp.a",13,"BOUGUERBA Loubna",37,"F",97,0,21
"Aarschot","24001",4,"sp.a",11,"VANDERSTAPPEN Tom",41,"M",303,0,4
"Aarschot","24001",4,"sp.a",12,"SERNEELS Michiel",41,"M",113,0,17
"Aarschot","24001",4,"sp.a",14,"VANDERHAEGEN Tom",41,"M",189,0,11
"Aarschot","24001",4,"sp.a",5,"LEMMENS Kurt",42,"M",460,1,3
"Aarschot","24001",4,"sp.a",1,"SCHELLENS Geert",44,"M",786,1,1
"Aarschot","24001",4,"sp.a",24,"STROUVEN Iris",44,"F",135,0,14
"Aarschot","24001",4,"sp.a",18,"LODEWYCKX Griet",45,"F",123,0,16
"Aarschot","24001",4,"sp.a",19,"VITS Chris",47,"M",201,0,9
"Aarschot","24001",4,"sp.a",20,"ALAERTS Jenny",47,"F",96,0,22
"Aarschot","24001",4,"sp.a",22,"PUTTEVILS Kris",48,"F",73,0,24
"Aarschot","24001",4,"sp.a",8,"DE KEYZER Anneke",49,"F",172,0,12
"Aarschot","24001",4,"sp.a",27,"JANSSENS Rudy",50,"M",305,0,3
"Aarschot","24001",4,"sp.a",10,"VAN MOL Myriam",51,"F",197,0,10
"Aarschot","24001",4,"sp.a",4,"VAN TONGELEN Bart",52,"M",353,0,2
"Aarschot","24001",4,"sp.a",28,"VAN KRIEKINGEN Kris",54,"M",65,0,25
"Aarschot","24001",4,"sp.a",2,"VAN EMELEN Nicole",55,"F",749,1,2
"Aarschot","24001",4,"sp.a",6,"VRANKEN Ria",55,"F",392,1,4
"Aarschot","24001",4,"sp.a",17,"CUYPERS Yvan",56,"M",100,0,20
"Aarschot","24001",4,"sp.a",23,"WUYTS Lea",58,"F",105,0,19
"Aarschot","24001",4,"sp.a",29,"LAVIGNE Urbi",59,"M",242,0,6
"Aarschot","24001",4,"sp.a",21,"VERDUYCKT Josee",60,"F",90,0,23
"Aarschot","24001",4,"sp.a",9,"GRANDJEAN Robert",65,"M",254,0,5
"Aarschot","24001",4,"sp.a",25,"VAN HOREBEEK Clementine",66,"F",131,0,15
"Aarschot","24001",4,"sp.a",26,"EVERAERTS Lus",66,"M",111,0,18
"Aarschot","24001",4,"sp.a",3,"DE KEYSER Andre",70,"M",304,0,1
"Aarschot","24001",3,"VLAAMS BELANG",4,"TREVELS Yelle",23,"M",67,0,6
"Aarschot","24001",3,"VLAAMS BELANG",5,"VERHOEVEN Michaël",26,"M",92,0,4
"Aarschot","24001",3,"VLAAMS BELANG",6,"SLOOTEMAKER Kim",27,"F",77,0,5
"Aarschot","24001",3,"VLAAMS BELANG",2,"LOISEN Ellen",28,"F",110,0,1
"Aarschot","24001",3,"VLAAMS BELANG",7,"VAN AERSCHOT Evy",34,"F",173,0,2
"Aarschot","24001",3,"VLAAMS BELANG",1,"CRECES Nico",35,"M",331,1,1
"Aarschot","24001",3,"VLAAMS BELANG",3,"VERRYT Luc",48,"M",117,0,3
"Aartselaar","11001",7,"CD&V",22,"VAN WASSENHOVE Hannelore",26,"F",63,0,8
"Aartselaar","11001",7,"CD&V",7,"DE MUNTER Jeroen",30,"M",52,0,10
"Aartselaar","11001",7,"CD&V",18,"VAN IMMERSEEL Nancy",36,"F",36,0,16
"Aartselaar","11001",7,"CD&V",3,"VEN Isabelle",42,"F",71,0,5
"Aartselaar","11001",7,"CD&V",5,"HOOFT Eric",42,"M",109,0,3
"Aartselaar","11001",7,"CD&V",8,"SMEULDERS Mireille",44,"F",31,0,19
"Aartselaar","11001",7,"CD&V",16,"VANDERBORGHT Christa",46,"F",31,0,20
"Aartselaar","11001",7,"CD&V",13,"COOREMAN André",48,"M",63,0,7
"Aartselaar","11001",7,"CD&V",21,"SORBER Marc",52,"M",42,0,15
"Aartselaar","11001",7,"CD&V",9,"JORDAENS François",55,"M",52,0,11
"Aartselaar","11001",7,"CD&V",17,"VAN WASSENHOVE Wilfried",56,"M",47,0,12
"Aartselaar","11001",7,"CD&V",6,"ELEN Luc",58,"M",147,0,2
"Aartselaar","11001",7,"CD&V",1,"MOORTGAT Mia",60,"F",282,1,1
"Aartselaar","11001",7,"CD&V",14,"BOECKXSTAENS Lieve",60,"F",34,0,18
"Aartselaar","11001",7,"CD&V",10,"STEPPE Marisse",61,"F",42,0,14
"Aartselaar","11001",7,"CD&V",11,"FIERS Maurice",64,"M",25,0,22
"Aartselaar","11001",7,"CD&V",15,"VERSCHAEREN Jos",65,"M",60,0,9
"Aartselaar","11001",7,"CD&V",23,"GUIETTE-DE VEL Michèle",65,"F",89,0,4
"Aartselaar","11001",7,"CD&V",2,"CAMERTIJN Alex",66,"M",117,0,1
"Aartselaar","11001",7,"CD&V",20,"VAN DEN DRIES Lieve",66,"F",29,0,21
"Aartselaar","11001",7,"CD&V",4,"VAN TWEL Nicole",68,"F",68,0,6
"Aartselaar","11001",7,"CD&V",12,"GUIETTE Jean-Marie",68,"M",46,0,13
"Aartselaar","11001",7,"CD&V",19,"DE HERDT Hugo",74,"M",36,0,17
"Aartselaar","11001",8,"NAP",14,"VAN CAMP Michel",21,"M",39,0,19
"Aartselaar","11001",8,"NAP",17,"VAN DESSEL Purdey",33,"F",46,0,17
"Aartselaar","11001",8,"NAP",8,"GEUENS Jamina",40,"F",104,0,7
"Aartselaar","11001",8,"NAP",6,"NUYTS Erna",43,"F",109,0,6
"Aartselaar","11001",8,"NAP",18,"TOPS Walter",45,"M",39,0,20
"Aartselaar","11001",8,"NAP",16,"KERSSEBEECK Marc",46,"M",85,0,10
"Aartselaar","11001",8,"NAP",1,"WILS KRIS",48,"M",503,1,1
"Aartselaar","11001",8,"NAP",3,"SIEBENS Rudy",48,"M",238,0,1
"Aartselaar","11001",8,"NAP",4,"VERLOOY Philomena",50,"F",169,0,2
"Aartselaar","11001",8,"NAP",5,"VERBRUGGEN Bart",50,"M",66,0,12
"Aartselaar","11001",8,"NAP",10,"ROETE Ann",50,"F",97,0,8
"Aartselaar","11001",8,"NAP",13,"VAN DE WEYER Rina",52,"F",150,0,3
"Aartselaar","11001",8,"NAP",2,"DEN ABT Lea",56,"F",462,1,2
"Aartselaar","11001",8,"NAP",12,"LAUWERS MARIE-LOUISE",59,"F",61,0,14
"Aartselaar","11001",8,"NAP",23,"SEGERS Ludo",59,"M",137,0,4
"Aartselaar","11001",8,"NAP",9,"WYNEN Michaël",61,"M",38,0,21
"Aartselaar","11001",8,"NAP",11,"HERREMANS Gustaaf",61,"M",58,0,15
"Aartselaar","11001",8,"NAP",19,"VAN DEN EYNDE Maria",62,"F",72,0,11
"Aartselaar","11001",8,"NAP",22,"VAN HISSENOVEN Maria",63,"F",94,0,9
"Aartselaar","11001",8,"NAP",7,"HEYRMAN Raoul",65,"M",63,0,13
"Aartselaar","11001",8,"NAP",15,"GERARTS Henriette",68,"F",58,0,16
"Aartselaar","11001",8,"NAP",20,"DE LOENEN Etienne",69,"M",44,0,18
"Aartselaar","11001",8,"NAP",21,"COECK Juliaan",71,"M",110,0,5
"Aartselaar","11001",2,"N-VA",4,"LAMBRECHT Bart",26,"M",270,1,5
"Aartselaar","11001",2,"N-VA",22,"VAN HOVE Katleen",36,"F",218,1,9
"Aartselaar","11001",2,"N-VA",20,"TOURNE ANN",38,"F",144,0,6
"Aartselaar","11001",2,"N-VA",1,"DE WIT Sophie",39,"F",1589,1,1
"Aartselaar","11001",2,"N-VA",11,"BEELS Anouk",40,"F",262,1,7
"Aartselaar","11001",2,"N-VA",18,"DE POURCQ-JACOBS-Nancy",41,"F",112,0,11
"Aartselaar","11001",2,"N-VA",3,"ROSCAM-REDANT Lieve",43,"F",258,1,8
"Aartselaar","11001",2,"N-VA",6,"VANHECKE Mark",44,"M",354,1,3
"Aartselaar","11001",2,"N-VA",16,"CAREMANS Nicole",48,"F",135,0,8
"Aartselaar","11001",2,"N-VA",21,"METTENS Luk",48,"M",108,0,13
"Aartselaar","11001",2,"N-VA",8,"D'EER Guido",52,"M",193,1,10
"Aartselaar","11001",2,"N-VA",7,"VAN RUYSSEVELT Anne",53,"F",143,0,1
"Aartselaar","11001",2,"N-VA",10,"WEVERS Peter",53,"M",153,0,5
"Aartselaar","11001",2,"N-VA",23,"VANSEUNINGEN Eric",54,"M",137,0,7
"Aartselaar","11001",2,"N-VA",5,"DE LEEUW Paula",55,"F",297,1,4
"Aartselaar","11001",2,"N-VA",15,"VAN CAMP Jan",58,"M",110,0,12
"Aartselaar","11001",2,"N-VA",19,"GORREBEECK Luk",58,"M",120,0,10
"Aartselaar","11001",2,"N-VA",2,"VERMOESEN Eddy",59,"M",381,1,2
"Aartselaar","11001",2,"N-VA",9,"HEYMAN Hilde",60,"F",172,0,2
"Aartselaar","11001",2,"N-VA",14,"JOOSTEN Blondje",64,"F",164,0,3
"Aartselaar","11001",2,"N-VA",17,"MERTENS Miel",64,"M",132,0,9
"Aartselaar","11001",2,"N-VA",13,"VAN DER HEYDEN Jan",67,"M",263,1,6
"Aartselaar","11001",2,"N-VA",12,"MERTENS Jos",72,"M",157,0,4
"Aartselaar","11001",1,"Open Vld",20,"VANDAMME Nathan",24,"M",68,0,15
"Aartselaar","11001",1,"Open Vld",17,"ANNÉ Glenn",38,"M",134,0,4
"Aartselaar","11001",1,"Open Vld",22,"GASTEMANS Peter",39,"M",47,0,16
"Aartselaar","11001",1,"Open Vld",13,"BEUKELAER Patricia",41,"F",109,0,8
"Aartselaar","11001",1,"Open Vld",11,"LUYTEN Annick",46,"F",153,0,2
"Aartselaar","11001",1,"Open Vld",12,"LEROY Sigrid",46,"F",89,0,12
"Aartselaar","11001",1,"Open Vld",18,"INDEHERBERG Sandra",46,"F",70,0,14
"Aartselaar","11001",1,"Open Vld",2,"FRANCUS Nadine",47,"F",448,1,2
"Aartselaar","11001",1,"Open Vld",16,"VERLOOY Daniella",47,"F",110,0,7
"Aartselaar","11001",1,"Open Vld",4,"DE BIE Walter",51,"M",243,1,5
"Aartselaar","11001",1,"Open Vld",9,"VAN BOMMEL Carine",51,"F",130,0,5
"Aartselaar","11001",1,"Open Vld",5,"VANDEBROECK Marijke",52,"F",270,1,4
"Aartselaar","11001",1,"Open Vld",10,"CASSIERS Dirk",52,"M",93,0,10
"Aartselaar","11001",1,"Open Vld",15,"BAL Cristel",52,"F",113,0,6
"Aartselaar","11001",1,"Open Vld",21,"CLYGNET Vera",52,"F",90,0,11
"Aartselaar","11001",1,"Open Vld",14,"GUNS Jan",53,"M",138,0,3
